timestamp,machine_id,temperature_c,vibration_mm_s,runtime_hours,downtime_minutes,energy_kwh
2026-01-22 17:00:00,M001,57.18,2.13,0.84,0,23.28
2026-01-22 17:00:00,M002,50.17,1.71,0.87,0,8.93
2026-01-22 17:00:00,M003,78.61,3.59,0.99,5,30.1
2026-01-22 18:00:00,M001,61.59,2.4,0.88,10,25.49
2026-01-22 18:00:00,M002,51.19,2.03,0.94,10,9.52
2026-01-22 18:00:00,M003,72.07,2.99,0.96,0,24.77
2026-01-22 19:00:00,M001,62.78,1.49,0.9,0,26.31
2026-01-22 19:00:00,M002,44.84,1.38,0.95,0,11.01
2026-01-22 19:00:00,M003,70.82,2.83,0.88,0,24.78
2026-01-22 20:00:00,M001,60.98,3.25,0.83,0,23.98
2026-01-22 20:00:00,M002,45.52,1.55,0.93,0,11.66
2026-01-22 20:00:00,M003,69.23,3.94,0.99,0,28.12
2026-01-22 21:00:00,M001,68.43,1.9,0.85,0,24.56
2026-01-22 21:00:00,M002,52.75,1.37,0.85,0,10.15
2026-01-22 21:00:00,M003,64.78,3.43,0.89,0,30.05
2026-01-22 22:00:00,M001,63.68,1.71,0.95,0,26.11
2026-01-22 22:00:00,M002,53.87,1.72,0.99,0,12.82
2026-01-22 22:00:00,M003,65.08,4.97,0.96,0,35.95
2026-01-22 23:00:00,M001,62.06,1.94,0.8,0,22.69
2026-01-22 23:00:00,M002,53.5,1.52,0.91,0,11.18
2026-01-22 23:00:00,M003,63.83,4.04,0.88,0,29.32
2026-01-23 00:00:00,M001,56.73,1.97,0.95,0,23.83
2026-01-23 00:00:00,M002,53.08,2.09,0.87,0,10.96
2026-01-23 00:00:00,M003,73.38,4.13,0.9,0,32.59
2026-01-23 01:00:00,M001,61.92,1.75,0.81,0,22.04
2026-01-23 01:00:00,M002,46.7,1.18,0.85,0,10.28
2026-01-23 01:00:00,M003,73.61,3.23,0.89,0,31.02
2026-01-23 02:00:00,M001,67.11,2.57,0.83,0,21.9
2026-01-23 02:00:00,M002,46.11,1.57,0.93,0,9.05
2026-01-23 02:00:00,M003,63.36,4.25,0.8,0,31.07
2026-01-23 03:00:00,M001,52.95,2.25,0.94,0,23.76
2026-01-23 03:00:00,M002,51.9,1.71,0.88,0,12.18
2026-01-23 03:00:00,M003,70.04,5.27,0.91,0,32.17
2026-01-23 04:00:00,M001,63.21,2.12,0.97,0,23.93
2026-01-23 04:00:00,M002,43.05,1.32,0.85,0,11.41
2026-01-23 04:00:00,M003,65.74,2.89,0.94,0,27.53
2026-01-23 05:00:00,M001,55.56,1.63,0.96,0,24.25
2026-01-23 05:00:00,M002,55.24,1.76,0.92,0,11.31
2026-01-23 05:00:00,M003,66.84,3.04,0.87,0,31.99
2026-01-23 06:00:00,M001,67.19,2.31,0.88,0,27.46
2026-01-23 06:00:00,M002,48.12,1.56,0.86,0,11.06
2026-01-23 06:00:00,M003,70.35,4.68,0.81,15,31.39
2026-01-23 07:00:00,M001,65.05,2.23,0.93,5,24.79
2026-01-23 07:00:00,M002,48.75,1.26,0.82,0,10.75
2026-01-23 07:00:00,M003,69.57,3.31,0.97,0,30.94
2026-01-23 08:00:00,M001,68.41,2.03,0.86,0,21.38
2026-01-23 08:00:00,M002,48.62,1.92,0.96,0,11.14
2026-01-23 08:00:00,M003,64.85,3.84,0.94,0,29.67
2026-01-23 09:00:00,M001,61.08,1.85,0.8,0,25.4
2026-01-23 09:00:00,M002,42.5,1.85,0.98,0,12.05
2026-01-23 09:00:00,M003,68.49,4.87,0.99,15,24.71
2026-01-23 10:00:00,M001,65.91,1.64,0.9,0,23.96
2026-01-23 10:00:00,M002,49.01,1.16,0.91,0,12.03
2026-01-23 10:00:00,M003,66.37,2.8,0.84,0,30.61
2026-01-23 11:00:00,M001,54.22,2.18,0.95,0,22.15
2026-01-23 11:00:00,M002,46.91,1.48,0.91,0,9.49
2026-01-23 11:00:00,M003,71.15,3.55,0.92,0,32.36
2026-01-23 12:00:00,M001,65.88,1.81,0.96,0,26.47
2026-01-23 12:00:00,M002,48.98,1.18,0.86,0,12.02
2026-01-23 12:00:00,M003,63.45,3.96,0.9,0,28.15
2026-01-23 13:00:00,M001,55.26,1.53,0.89,0,21.7
2026-01-23 13:00:00,M002,48.71,1.39,0.88,5,10.58
2026-01-23 13:00:00,M003,71.11,2.76,0.94,0,33.82
2026-01-23 14:00:00,M001,61.52,2.69,0.89,0,19.51
2026-01-23 14:00:00,M002,50.78,1.43,0.98,0,11.3
2026-01-23 14:00:00,M003,65.21,3.31,0.92,0,28.99
2026-01-23 15:00:00,M001,58.86,2.1,0.8,0,25.62
2026-01-23 15:00:00,M002,48.94,1.27,0.87,0,10.4
2026-01-23 15:00:00,M003,68.01,3.19,0.9,0,36.37
2026-01-23 16:00:00,M001,70.63,2.05,0.88,0,25.51
2026-01-23 16:00:00,M002,50.4,1.56,0.86,0,10.22
2026-01-23 16:00:00,M003,76.72,4.94,0.92,0,30.65
2026-01-23 17:00:00,M001,59.68,2.71,0.91,0,23.51
2026-01-23 17:00:00,M002,53.94,1.02,0.81,0,11.18
2026-01-23 17:00:00,M003,70.26,4.11,0.88,0,28.79
2026-01-23 18:00:00,M001,68.3,2.25,0.84,0,24.18
2026-01-23 18:00:00,M002,48.24,1.37,0.87,0,8.88
2026-01-23 18:00:00,M003,71.05,3.48,0.93,0,32.38
2026-01-23 19:00:00,M001,68.75,2.0,0.94,0,22.04
2026-01-23 19:00:00,M002,51.37,2.08,0.92,5,9.47
2026-01-23 19:00:00,M003,62.23,4.29,0.88,0,29.95
2026-01-23 20:00:00,M001,54.34,1.55,0.81,0,25.94
2026-01-23 20:00:00,M002,53.49,1.61,0.83,0,9.28
2026-01-23 20:00:00,M003,66.21,2.77,0.9,0,33.53
2026-01-23 21:00:00,M001,59.08,1.74,0.85,0,26.97
2026-01-23 21:00:00,M002,41.39,1.49,0.8,0,10.44
2026-01-23 21:00:00,M003,60.86,4.21,0.96,0,32.0
2026-01-23 22:00:00,M001,65.31,1.67,0.98,0,21.92
2026-01-23 22:00:00,M002,53.27,1.62,0.94,0,11.17
2026-01-23 22:00:00,M003,64.22,3.44,0.88,0,34.34
2026-01-23 23:00:00,M001,58.7,2.4,0.81,0,24.51
2026-01-23 23:00:00,M002,51.94,1.25,0.86,0,11.31
2026-01-23 23:00:00,M003,64.34,3.27,0.9,0,29.85
2026-01-24 00:00:00,M001,57.96,1.84,0.96,0,27.01
2026-01-24 00:00:00,M002,45.68,1.11,0.86,0,11.39
2026-01-24 00:00:00,M003,63.98,3.06,0.99,0,38.17
2026-01-24 01:00:00,M001,66.22,2.44,0.91,0,24.98
2026-01-24 01:00:00,M002,54.29,1.24,0.89,0,11.97
2026-01-24 01:00:00,M003,71.52,2.84,0.88,0,28.92
2026-01-24 02:00:00,M001,51.66,2.04,0.86,0,23.11
2026-01-24 02:00:00,M002,50.03,0.94,0.86,0,13.04
2026-01-24 02:00:00,M003,73.52,3.27,0.88,0,29.81
2026-01-24 03:00:00,M001,64.41,2.61,0.85,0,19.73
2026-01-24 03:00:00,M002,55.49,1.54,0.94,0,10.33
2026-01-24 03:00:00,M003,71.31,2.88,0.8,0,28.55
2026-01-24 04:00:00,M001,65.75,1.19,0.85,0,24.67
2026-01-24 04:00:00,M002,48.84,1.44,0.84,0,7.4
2026-01-24 04:00:00,M003,70.66,3.02,0.94,0,29.35
2026-01-24 05:00:00,M001,69.71,1.8,0.84,0,25.09
2026-01-24 05:00:00,M002,51.64,1.32,0.95,0,12.49
2026-01-24 05:00:00,M003,67.2,4.12,0.8,0,25.77
2026-01-24 06:00:00,M001,64.22,2.34,0.96,0,25.78
2026-01-24 06:00:00,M002,45.55,1.27,0.9,0,10.7
2026-01-24 06:00:00,M003,64.37,2.97,0.99,0,31.0
2026-01-24 07:00:00,M001,55.33,1.9,0.93,0,24.67
2026-01-24 07:00:00,M002,47.14,1.85,0.96,0,10.7
2026-01-24 07:00:00,M003,61.82,3.6,0.88,0,30.04
2026-01-24 08:00:00,M001,55.57,1.35,0.91,0,24.75
2026-01-24 08:00:00,M002,50.67,1.38,0.85,0,11.0
2026-01-24 08:00:00,M003,81.55,3.81,0.88,10,30.63
2026-01-24 09:00:00,M001,65.08,1.75,0.83,0,25.2
2026-01-24 09:00:00,M002,55.68,1.59,1.0,0,11.73
2026-01-24 09:00:00,M003,74.96,3.99,0.99,0,27.83
2026-01-24 10:00:00,M001,57.22,2.93,0.93,0,21.19
2026-01-24 10:00:00,M002,44.81,1.19,0.9,0,11.61
2026-01-24 10:00:00,M003,80.99,2.47,0.88,5,32.08
2026-01-24 11:00:00,M001,67.83,1.88,0.95,0,24.89
2026-01-24 11:00:00,M002,54.16,1.19,0.97,0,10.77
2026-01-24 11:00:00,M003,63.3,3.56,0.93,10,37.82
2026-01-24 12:00:00,M001,62.53,1.74,0.82,0,23.88
2026-01-24 12:00:00,M002,54.51,1.22,0.97,0,10.55
2026-01-24 12:00:00,M003,61.3,3.31,0.85,0,30.43
2026-01-24 13:00:00,M001,52.83,1.68,0.81,0,24.38
2026-01-24 13:00:00,M002,51.71,2.02,0.87,10,12.64
2026-01-24 13:00:00,M003,58.39,3.59,0.98,0,28.81
2026-01-24 14:00:00,M001,59.11,1.64,0.96,0,23.1
2026-01-24 14:00:00,M002,50.94,1.35,0.94,0,11.28
2026-01-24 14:00:00,M003,67.71,3.37,0.98,0,30.57
2026-01-24 15:00:00,M001,56.25,2.26,0.82,0,23.46
2026-01-24 15:00:00,M002,52.81,1.48,0.81,0,10.72
2026-01-24 15:00:00,M003,66.19,3.89,0.92,0,28.81
2026-01-24 16:00:00,M001,57.54,2.03,0.89,0,22.7
2026-01-24 16:00:00,M002,48.69,1.61,0.99,0,11.54
2026-01-24 16:00:00,M003,63.0,2.99,0.9,0,26.38
2026-01-24 17:00:00,M001,57.57,2.82,0.88,0,24.3
2026-01-24 17:00:00,M002,48.16,1.19,0.93,0,11.86
2026-01-24 17:00:00,M003,72.05,4.42,0.9,0,35.71
2026-01-24 18:00:00,M001,76.12,1.86,0.95,0,22.82
2026-01-24 18:00:00,M002,51.31,1.1,0.9,0,10.76
2026-01-24 18:00:00,M003,68.71,3.79,0.86,5,33.51
2026-01-24 19:00:00,M001,53.72,2.07,0.86,0,26.12
2026-01-24 19:00:00,M002,42.26,1.34,0.82,5,12.33
2026-01-24 19:00:00,M003,67.4,2.7,0.87,0,28.54
2026-01-24 20:00:00,M001,63.94,1.53,0.81,0,26.23
2026-01-24 20:00:00,M002,49.72,1.73,0.98,0,11.78
2026-01-24 20:00:00,M003,66.94,3.83,0.8,0,28.99
2026-01-24 21:00:00,M001,62.01,1.89,0.84,0,23.09
2026-01-24 21:00:00,M002,47.24,1.64,0.8,15,12.31
2026-01-24 21:00:00,M003,73.86,2.75,0.98,0,33.87
2026-01-24 22:00:00,M001,57.47,2.06,0.95,0,24.63
2026-01-24 22:00:00,M002,44.06,1.45,0.98,0,12.36
2026-01-24 22:00:00,M003,56.91,4.95,0.91,0,34.49
2026-01-24 23:00:00,M001,60.58,1.42,0.83,0,24.89
2026-01-24 23:00:00,M002,54.48,1.74,0.99,0,11.98
2026-01-24 23:00:00,M003,68.04,2.65,1.0,0,32.93
2026-01-25 00:00:00,M001,60.65,1.44,0.93,0,26.7
2026-01-25 00:00:00,M002,58.4,1.53,0.94,0,10.62
2026-01-25 00:00:00,M003,64.1,3.94,0.87,0,28.32
2026-01-25 01:00:00,M001,59.7,1.84,0.92,0,26.27
2026-01-25 01:00:00,M002,47.38,1.35,1.0,0,11.08
2026-01-25 01:00:00,M003,69.6,2.91,0.85,0,32.17
2026-01-25 02:00:00,M001,57.36,1.8,0.82,0,23.85
2026-01-25 02:00:00,M002,57.56,1.57,0.82,0,10.16
2026-01-25 02:00:00,M003,69.62,3.85,0.92,0,33.63
2026-01-25 03:00:00,M001,61.88,1.72,0.81,0,28.42
2026-01-25 03:00:00,M002,51.31,1.25,0.81,0,12.65
2026-01-25 03:00:00,M003,78.39,3.4,0.92,0,32.14
2026-01-25 04:00:00,M001,62.51,2.6,0.98,0,23.37
2026-01-25 04:00:00,M002,54.12,1.47,0.96,0,10.94
2026-01-25 04:00:00,M003,64.34,3.06,0.89,0,36.36
2026-01-25 05:00:00,M001,66.89,1.28,0.9,0,22.1
2026-01-25 05:00:00,M002,45.43,1.52,0.84,0,9.37
2026-01-25 05:00:00,M003,68.41,3.25,0.93,0,34.51
2026-01-25 06:00:00,M001,60.37,2.79,0.93,0,20.89
2026-01-25 06:00:00,M002,44.39,1.44,0.93,0,10.82
2026-01-25 06:00:00,M003,72.77,3.97,0.9,0,28.11
2026-01-25 07:00:00,M001,58.47,1.57,0.83,0,21.65
2026-01-25 07:00:00,M002,47.85,1.64,1.0,0,11.08
2026-01-25 07:00:00,M003,66.56,3.61,0.98,0,27.03
2026-01-25 08:00:00,M001,54.48,2.4,0.94,0,22.24
2026-01-25 08:00:00,M002,50.36,1.51,0.94,0,10.64
2026-01-25 08:00:00,M003,64.91,3.02,0.97,0,23.78
2026-01-25 09:00:00,M001,62.77,2.14,0.95,0,26.67
2026-01-25 09:00:00,M002,47.88,1.73,0.9,0,9.54
2026-01-25 09:00:00,M003,69.18,3.76,1.0,0,28.44
2026-01-25 10:00:00,M001,56.75,2.34,0.99,0,23.79
2026-01-25 10:00:00,M002,48.04,1.51,0.97,0,13.64
2026-01-25 10:00:00,M003,73.77,4.2,0.96,0,31.31
2026-01-25 11:00:00,M001,62.83,1.04,0.86,0,22.64
2026-01-25 11:00:00,M002,45.37,0.91,0.92,0,10.96
2026-01-25 11:00:00,M003,72.09,2.92,0.88,0,24.2
2026-01-25 12:00:00,M001,57.56,1.94,0.9,0,21.97
2026-01-25 12:00:00,M002,51.36,1.84,0.9,10,9.82
2026-01-25 12:00:00,M003,66.33,4.03,0.98,0,32.64
2026-01-25 13:00:00,M001,57.27,1.89,1.0,0,25.17
2026-01-25 13:00:00,M002,51.12,2.05,0.94,0,9.47
2026-01-25 13:00:00,M003,67.39,2.53,0.99,0,31.04
2026-01-25 14:00:00,M001,58.85,1.71,0.9,5,21.11
2026-01-25 14:00:00,M002,48.14,1.69,0.82,0,12.66
2026-01-25 14:00:00,M003,70.34,3.17,0.87,5,28.49
2026-01-25 15:00:00,M001,54.4,2.07,0.83,0,21.93
2026-01-25 15:00:00,M002,49.43,1.76,0.9,0,11.79
2026-01-25 15:00:00,M003,67.89,4.55,0.82,0,32.17
2026-01-25 16:00:00,M001,58.23,1.95,0.82,0,22.91
2026-01-25 16:00:00,M002,55.06,1.36,0.92,0,12.12
2026-01-25 16:00:00,M003,71.79,3.35,1.0,0,20.28
2026-01-25 17:00:00,M001,63.49,2.02,0.96,0,21.35
2026-01-25 17:00:00,M002,52.73,1.78,0.98,0,11.6
2026-01-25 17:00:00,M003,65.95,3.56,0.93,0,32.99
2026-01-25 18:00:00,M001,73.03,2.03,0.83,0,16.33
2026-01-25 18:00:00,M002,54.95,1.38,0.99,0,10.55
2026-01-25 18:00:00,M003,71.06,2.56,0.96,0,26.77
2026-01-25 19:00:00,M001,63.72,1.69,0.99,0,22.04
2026-01-25 19:00:00,M002,47.97,1.57,0.84,0,12.49
2026-01-25 19:00:00,M003,57.76,2.51,0.96,0,32.9
2026-01-25 20:00:00,M001,66.61,1.81,0.98,0,23.13
2026-01-25 20:00:00,M002,58.74,1.5,0.89,0,9.15
2026-01-25 20:00:00,M003,73.28,3.97,0.88,0,32.74
2026-01-25 21:00:00,M001,57.06,2.09,0.95,10,23.98
2026-01-25 21:00:00,M002,49.3,1.9,0.8,0,10.29
2026-01-25 21:00:00,M003,61.25,5.53,0.99,5,32.03
2026-01-25 22:00:00,M001,59.95,1.58,0.96,0,20.24
2026-01-25 22:00:00,M002,45.9,1.84,0.96,0,11.23
2026-01-25 22:00:00,M003,65.41,4.53,0.9,0,29.43
2026-01-25 23:00:00,M001,61.57,2.33,0.95,0,21.86
2026-01-25 23:00:00,M002,44.09,1.82,0.92,0,10.47
2026-01-25 23:00:00,M003,66.06,4.98,0.86,0,32.34
2026-01-26 00:00:00,M001,57.68,2.45,0.89,0,23.37
2026-01-26 00:00:00,M002,55.5,1.2,0.82,0,11.94
2026-01-26 00:00:00,M003,64.83,2.36,0.92,0,29.73
2026-01-26 01:00:00,M001,73.05,2.35,0.91,0,26.05
2026-01-26 01:00:00,M002,49.25,1.81,0.92,0,12.45
2026-01-26 01:00:00,M003,65.6,4.0,0.99,0,32.39
2026-01-26 02:00:00,M001,54.88,2.76,0.91,0,22.72
2026-01-26 02:00:00,M002,48.94,1.57,0.95,0,10.15
2026-01-26 02:00:00,M003,67.06,4.0,0.89,0,27.52
2026-01-26 03:00:00,M001,59.54,2.72,0.95,0,27.28
2026-01-26 03:00:00,M002,49.36,1.43,0.97,0,11.06
2026-01-26 03:00:00,M003,67.38,3.59,0.93,0,32.14
2026-01-26 04:00:00,M001,57.15,1.46,0.88,15,24.3
2026-01-26 04:00:00,M002,49.31,2.28,0.91,0,9.67
2026-01-26 04:00:00,M003,66.12,3.69,0.88,0,31.75
2026-01-26 05:00:00,M001,68.42,2.17,0.91,0,25.54
2026-01-26 05:00:00,M002,49.77,1.23,0.93,5,10.44
2026-01-26 05:00:00,M003,65.04,2.71,0.93,5,28.69
2026-01-26 06:00:00,M001,64.84,2.15,0.83,0,27.25
2026-01-26 06:00:00,M002,50.94,1.57,0.99,5,8.56
2026-01-26 06:00:00,M003,67.08,3.38,0.92,5,25.91
2026-01-26 07:00:00,M001,57.36,2.04,0.97,0,24.61
2026-01-26 07:00:00,M002,50.49,1.06,0.84,0,12.63
2026-01-26 07:00:00,M003,69.85,3.74,0.89,0,29.65
2026-01-26 08:00:00,M001,57.81,2.36,0.9,10,25.85
2026-01-26 08:00:00,M002,50.67,1.57,0.88,10,12.16
2026-01-26 08:00:00,M003,74.76,2.08,0.89,0,36.16
2026-01-26 09:00:00,M001,53.47,1.94,0.92,0,26.01
2026-01-26 09:00:00,M002,47.69,1.59,0.84,0,10.94
2026-01-26 09:00:00,M003,68.46,3.67,0.84,0,32.83
2026-01-26 10:00:00,M001,65.07,1.99,0.89,0,25.66
2026-01-26 10:00:00,M002,46.38,1.27,0.96,0,10.92
2026-01-26 10:00:00,M003,66.56,3.59,0.99,0,30.47
2026-01-26 11:00:00,M001,62.97,1.68,0.84,0,26.8
2026-01-26 11:00:00,M002,50.75,1.24,0.93,0,11.67
2026-01-26 11:00:00,M003,79.05,2.45,0.99,0,31.36
2026-01-26 12:00:00,M001,57.57,1.75,0.9,5,21.8
2026-01-26 12:00:00,M002,52.93,1.24,0.87,0,12.59
2026-01-26 12:00:00,M003,70.29,2.84,0.95,0,32.97
2026-01-26 13:00:00,M001,60.09,1.52,0.96,0,22.87
2026-01-26 13:00:00,M002,47.37,1.32,0.85,0,11.48
2026-01-26 13:00:00,M003,65.11,4.83,0.98,5,25.96
2026-01-26 14:00:00,M001,60.39,1.99,0.91,0,27.83
2026-01-26 14:00:00,M002,44.7,1.63,0.84,0,10.02
2026-01-26 14:00:00,M003,74.33,2.92,0.94,0,29.66
2026-01-26 15:00:00,M001,59.22,2.21,0.92,0,26.42
2026-01-26 15:00:00,M002,60.02,1.36,0.89,0,12.9
2026-01-26 15:00:00,M003,66.68,4.13,0.96,0,27.49
2026-01-26 16:00:00,M001,62.02,2.23,0.94,0,24.48
2026-01-26 16:00:00,M002,51.92,1.22,0.96,0,12.29
2026-01-26 16:00:00,M003,66.83,3.62,0.88,0,28.52
2026-01-26 17:00:00,M001,56.92,1.87,0.87,0,24.42
2026-01-26 17:00:00,M002,46.47,1.07,0.93,0,11.48
2026-01-26 17:00:00,M003,74.92,3.88,0.98,0,35.09
2026-01-26 18:00:00,M001,60.4,1.46,0.99,0,22.63
2026-01-26 18:00:00,M002,49.96,1.52,0.81,5,12.93
2026-01-26 18:00:00,M003,68.41,4.21,0.87,0,28.69
2026-01-26 19:00:00,M001,60.44,2.21,0.91,5,24.02
2026-01-26 19:00:00,M002,48.59,2.14,0.97,0,10.91
2026-01-26 19:00:00,M003,73.82,4.06,0.99,0,30.63
2026-01-26 20:00:00,M001,50.23,2.01,0.86,0,26.46
2026-01-26 20:00:00,M002,52.11,1.28,0.96,0,11.41
2026-01-26 20:00:00,M003,67.28,3.74,0.82,10,30.05
2026-01-26 21:00:00,M001,57.07,1.1,0.81,0,24.86
2026-01-26 21:00:00,M002,43.52,1.69,0.89,0,10.73
2026-01-26 21:00:00,M003,70.78,3.08,0.88,0,29.37
2026-01-26 22:00:00,M001,71.68,2.05,0.96,0,23.81
2026-01-26 22:00:00,M002,49.21,1.37,0.92,0,12.05
2026-01-26 22:00:00,M003,66.08,3.04,0.96,0,37.76
2026-01-26 23:00:00,M001,64.1,1.43,0.89,0,27.5
2026-01-26 23:00:00,M002,48.16,1.67,0.97,0,11.22
2026-01-26 23:00:00,M003,67.17,3.49,0.92,0,27.07
2026-01-27 00:00:00,M001,65.47,2.63,0.97,0,22.42
2026-01-27 00:00:00,M002,52.77,1.81,0.97,0,11.21
2026-01-27 00:00:00,M003,71.23,3.09,0.98,0,26.02
2026-01-27 01:00:00,M001,60.56,2.61,0.86,0,26.29
2026-01-27 01:00:00,M002,55.1,1.16,0.84,0,11.51
2026-01-27 01:00:00,M003,64.92,4.47,0.91,5,27.69
2026-01-27 02:00:00,M001,63.26,1.21,0.98,0,19.59
2026-01-27 02:00:00,M002,49.12,1.57,0.93,0,9.87
2026-01-27 02:00:00,M003,70.81,3.42,0.95,0,32.34
2026-01-27 03:00:00,M001,56.13,2.03,0.89,0,24.25
2026-01-27 03:00:00,M002,53.19,2.0,0.86,0,10.68
2026-01-27 03:00:00,M003,72.3,3.73,0.93,0,32.4
2026-01-27 04:00:00,M001,61.66,2.48,0.99,0,23.32
2026-01-27 04:00:00,M002,53.61,1.63,0.91,0,9.4
2026-01-27 04:00:00,M003,59.56,4.0,0.94,0,32.61
2026-01-27 05:00:00,M001,63.64,2.81,0.99,0,24.29
2026-01-27 05:00:00,M002,52.04,1.56,0.94,0,11.53
2026-01-27 05:00:00,M003,67.4,3.48,0.89,0,32.72
2026-01-27 06:00:00,M001,61.48,1.53,0.96,10,27.18
2026-01-27 06:00:00,M002,47.65,1.07,0.98,0,11.64
2026-01-27 06:00:00,M003,76.72,3.9,0.87,0,30.61
2026-01-27 07:00:00,M001,64.05,1.96,0.88,0,23.09
2026-01-27 07:00:00,M002,54.43,1.67,0.83,0,11.64
2026-01-27 07:00:00,M003,68.73,3.31,0.97,0,30.58
2026-01-27 08:00:00,M001,61.31,1.85,0.85,5,30.32
2026-01-27 08:00:00,M002,53.63,1.36,0.86,0,10.87
2026-01-27 08:00:00,M003,60.15,3.12,1.0,0,30.62
2026-01-27 09:00:00,M001,60.8,2.59,0.94,0,21.04
2026-01-27 09:00:00,M002,50.52,1.77,0.99,0,13.05
2026-01-27 09:00:00,M003,64.53,3.44,0.89,0,29.18
2026-01-27 10:00:00,M001,66.41,2.22,0.95,0,25.24
2026-01-27 10:00:00,M002,48.5,1.35,0.96,0,11.29
2026-01-27 10:00:00,M003,72.86,2.72,0.81,0,26.44
2026-01-27 11:00:00,M001,64.89,2.41,0.99,0,24.37
2026-01-27 11:00:00,M002,48.5,1.97,0.87,0,10.21
2026-01-27 11:00:00,M003,71.28,3.29,0.89,5,33.43
2026-01-27 12:00:00,M001,58.33,2.38,0.91,0,26.37
2026-01-27 12:00:00,M002,45.34,1.69,0.94,15,10.7
2026-01-27 12:00:00,M003,71.4,3.07,0.97,5,23.66
2026-01-27 13:00:00,M001,59.88,2.03,0.87,0,23.45
2026-01-27 13:00:00,M002,47.94,1.77,0.85,0,12.26
2026-01-27 13:00:00,M003,73.94,3.8,0.87,0,31.91
2026-01-27 14:00:00,M001,57.67,1.99,0.99,0,24.97
2026-01-27 14:00:00,M002,53.07,1.53,0.92,10,11.69
2026-01-27 14:00:00,M003,66.66,3.55,0.96,0,31.45
2026-01-27 15:00:00,M001,63.34,2.11,0.86,0,22.7
2026-01-27 15:00:00,M002,45.67,1.6,0.83,0,11.52
2026-01-27 15:00:00,M003,61.77,3.21,0.9,10,32.83
2026-01-27 16:00:00,M001,59.27,1.46,0.98,5,26.84
2026-01-27 16:00:00,M002,52.37,1.29,0.8,0,11.72
2026-01-27 16:00:00,M003,70.18,3.06,0.97,0,28.97
2026-01-27 17:00:00,M001,62.61,2.75,0.89,0,22.49
2026-01-27 17:00:00,M002,49.4,1.3,0.88,0,11.21
2026-01-27 17:00:00,M003,68.66,3.68,0.85,0,30.41
2026-01-27 18:00:00,M001,64.36,2.51,0.84,0,24.56
2026-01-27 18:00:00,M002,46.61,1.82,0.89,0,11.08
2026-01-27 18:00:00,M003,70.32,3.3,0.84,0,29.17
2026-01-27 19:00:00,M001,55.88,1.14,0.87,5,23.26
2026-01-27 19:00:00,M002,56.95,1.63,0.8,0,11.34
2026-01-27 19:00:00,M003,67.36,3.32,0.85,0,31.59
2026-01-27 20:00:00,M001,56.38,2.82,0.93,0,25.06
2026-01-27 20:00:00,M002,51.22,1.47,0.83,0,11.21
2026-01-27 20:00:00,M003,63.12,3.6,0.86,0,28.73
2026-01-27 21:00:00,M001,58.17,2.23,0.85,0,25.37
2026-01-27 21:00:00,M002,49.11,1.58,0.89,0,10.85
2026-01-27 21:00:00,M003,70.17,2.47,0.91,0,32.48
2026-01-27 22:00:00,M001,56.56,1.95,0.89,0,21.76
2026-01-27 22:00:00,M002,52.57,1.2,0.8,0,11.13
2026-01-27 22:00:00,M003,66.17,3.61,0.89,10,30.07
2026-01-27 23:00:00,M001,57.07,1.6,0.87,10,28.48
2026-01-27 23:00:00,M002,55.66,2.05,0.89,0,10.85
2026-01-27 23:00:00,M003,69.74,3.38,0.98,0,30.55
2026-01-28 00:00:00,M001,63.19,1.52,0.97,0,22.12
2026-01-28 00:00:00,M002,47.81,1.15,0.88,5,10.64
2026-01-28 00:00:00,M003,70.3,3.42,0.88,0,30.77
2026-01-28 01:00:00,M001,60.86,2.27,0.96,0,20.91
2026-01-28 01:00:00,M002,52.13,1.95,0.95,0,10.61
2026-01-28 01:00:00,M003,75.4,3.99,0.88,15,27.26
2026-01-28 02:00:00,M001,65.13,1.91,0.98,0,23.39
2026-01-28 02:00:00,M002,55.48,1.43,0.85,0,12.67
2026-01-28 02:00:00,M003,75.62,3.23,0.86,0,34.8
2026-01-28 03:00:00,M001,66.46,1.99,0.8,0,24.2
2026-01-28 03:00:00,M002,54.67,1.98,0.95,0,10.32
2026-01-28 03:00:00,M003,72.01,3.8,0.83,0,24.17
2026-01-28 04:00:00,M001,60.99,2.39,0.84,0,24.61
2026-01-28 04:00:00,M002,54.59,0.74,0.82,0,11.15
2026-01-28 04:00:00,M003,59.5,3.06,0.95,0,29.42
2026-01-28 05:00:00,M001,65.33,1.59,0.99,0,25.76
2026-01-28 05:00:00,M002,48.25,1.82,0.8,0,11.3
2026-01-28 05:00:00,M003,64.6,3.79,1.0,0,26.46
2026-01-28 06:00:00,M001,62.17,2.54,0.98,0,25.55
2026-01-28 06:00:00,M002,49.97,1.62,0.84,0,9.17
2026-01-28 06:00:00,M003,74.39,3.46,0.8,5,29.42
2026-01-28 07:00:00,M001,66.48,2.17,0.8,0,21.74
2026-01-28 07:00:00,M002,43.02,1.29,0.93,0,10.82
2026-01-28 07:00:00,M003,67.43,3.44,0.83,0,30.11
2026-01-28 08:00:00,M001,64.28,1.85,0.92,0,22.21
2026-01-28 08:00:00,M002,52.29,1.78,0.92,0,10.48
2026-01-28 08:00:00,M003,78.27,4.43,0.87,0,28.99
2026-01-28 09:00:00,M001,56.23,1.96,0.99,0,27.21
2026-01-28 09:00:00,M002,55.5,1.38,0.81,0,13.04
